date,name,sample_size
2021-12-08,pct_trust_who_unw,NA
2021-12-09,pct_trust_who_unw,NA
2021-12-10,pct_trust_who_unw,NA
2021-12-11,pct_trust_who_unw,NA
2021-12-12,pct_trust_who_unw,NA
2021-12-13,pct_trust_who_unw,NA
2021-12-14,pct_trust_who_unw,NA
2021-12-15,pct_trust_who_unw,NA
2021-12-16,pct_trust_who_unw,NA
2021-12-17,pct_trust_who_unw,NA
2021-12-18,pct_trust_who_unw,NA
2021-12-19,pct_trust_who_unw,NA
2021-12-20,pct_trust_who_unw,NA
2021-12-21,pct_trust_who_unw,NA
2021-12-22,pct_trust_who_unw,NA
2021-12-23,pct_trust_who_unw,NA
2021-12-24,pct_trust_who_unw,NA
2021-12-25,pct_trust_who_unw,NA
2021-12-26,pct_trust_who_unw,NA
2021-12-27,pct_trust_who_unw,NA
2021-12-28,pct_trust_who_unw,NA
2021-12-29,pct_trust_who_unw,NA
2021-12-30,pct_trust_who_unw,NA
2021-12-31,pct_trust_who_unw,NA
2022-01-01,pct_trust_who_unw,NA
2022-01-02,pct_trust_who_unw,NA
2022-01-03,pct_trust_who_unw,NA
2022-01-04,pct_trust_who_unw,NA
2022-01-05,pct_trust_who_unw,NA
2022-01-06,pct_trust_who_unw,NA
2022-01-07,pct_trust_who_unw,NA
2022-01-08,pct_trust_who_unw,NA
2022-01-09,pct_trust_who_unw,NA
2022-01-10,pct_trust_who_unw,NA
2022-01-11,pct_trust_who_unw,NA
2022-01-12,pct_trust_who_unw,NA
2022-01-13,pct_trust_who_unw,NA
2022-01-14,pct_trust_who_unw,NA
2022-01-15,pct_trust_who_unw,NA
2022-01-16,pct_trust_who_unw,NA
2022-01-17,pct_trust_who_unw,NA
2022-01-18,pct_trust_who_unw,NA
2022-01-19,pct_trust_who_unw,NA
2022-01-20,pct_trust_who_unw,NA
2022-01-21,pct_trust_who_unw,NA
2022-01-22,pct_trust_who_unw,NA
2022-01-23,pct_trust_who_unw,NA
2022-01-24,pct_trust_who_unw,NA
2022-01-25,pct_trust_who_unw,NA
2022-01-26,pct_trust_who_unw,NA
2022-01-27,pct_trust_who_unw,NA
2022-01-28,pct_trust_who_unw,NA
2022-01-29,pct_trust_who_unw,NA
2022-01-30,pct_trust_who_unw,NA
2022-01-31,pct_trust_who_unw,NA
2022-02-01,pct_trust_who_unw,NA
2022-02-02,pct_trust_who_unw,NA
2022-02-03,pct_trust_who_unw,NA
2022-02-04,pct_trust_who_unw,NA
2022-02-05,pct_trust_who_unw,NA
2022-02-06,pct_trust_who_unw,NA
2022-02-07,pct_trust_who_unw,NA
2022-02-08,pct_trust_who_unw,NA
2022-02-09,pct_trust_who_unw,NA
2022-02-10,pct_trust_who_unw,NA
2022-02-11,pct_trust_who_unw,NA
2022-02-12,pct_trust_who_unw,NA
2022-02-13,pct_trust_who_unw,NA
2022-02-14,pct_trust_who_unw,NA
2022-02-15,pct_trust_who_unw,NA
2022-02-16,pct_trust_who_unw,NA
2022-02-17,pct_trust_who_unw,NA
2022-02-18,pct_trust_who_unw,NA
2022-02-19,pct_trust_who_unw,NA
2022-02-20,pct_trust_who_unw,NA
2022-02-21,pct_trust_who_unw,NA
2022-02-22,pct_trust_who_unw,NA
2022-02-23,pct_trust_who_unw,NA
2022-02-24,pct_trust_who_unw,NA
2022-02-25,pct_trust_who_unw,NA
2022-02-26,pct_trust_who_unw,NA
2022-02-27,pct_trust_who_unw,NA
2022-02-28,pct_trust_who_unw,NA
2022-03-01,pct_trust_who_unw,NA
2022-03-02,pct_trust_who_unw,NA
2022-03-03,pct_trust_who_unw,NA
2022-03-04,pct_trust_who_unw,NA
2022-03-05,pct_trust_who_unw,NA
2022-03-06,pct_trust_who_unw,NA
2022-03-07,pct_trust_who_unw,NA
2022-03-08,pct_trust_who_unw,NA
2022-03-09,pct_trust_who_unw,NA
2022-03-10,pct_trust_who_unw,NA
2022-03-11,pct_trust_who_unw,NA
2022-03-12,pct_trust_who_unw,NA
2022-03-13,pct_trust_who_unw,NA
2022-03-14,pct_trust_who_unw,NA
2022-03-15,pct_trust_who_unw,NA
2022-03-16,pct_trust_who_unw,NA
2022-03-17,pct_trust_who_unw,NA
2022-03-18,pct_trust_who_unw,NA
2022-03-19,pct_trust_who_unw,NA
2022-03-20,pct_trust_who_unw,NA
2022-03-21,pct_trust_who_unw,NA
2022-03-22,pct_trust_who_unw,NA
2022-03-23,pct_trust_who_unw,NA
2022-03-24,pct_trust_who_unw,NA
2022-03-25,pct_trust_who_unw,NA
2022-03-26,pct_trust_who_unw,NA
2022-03-27,pct_trust_who_unw,NA
2022-03-28,pct_trust_who_unw,NA
2022-03-29,pct_trust_who_unw,NA
2022-03-30,pct_trust_who_unw,NA
2022-03-31,pct_trust_who_unw,NA
2022-04-01,pct_trust_who_unw,NA
2022-04-02,pct_trust_who_unw,NA
2022-04-03,pct_trust_who_unw,NA
2022-04-04,pct_trust_who_unw,NA
2022-04-05,pct_trust_who_unw,NA
2022-04-06,pct_trust_who_unw,NA
2022-04-07,pct_trust_who_unw,NA
2022-04-08,pct_trust_who_unw,NA
2022-04-09,pct_trust_who_unw,NA
2022-04-10,pct_trust_who_unw,NA
2022-04-11,pct_trust_who_unw,NA
2022-04-12,pct_trust_who_unw,NA
2022-04-13,pct_trust_who_unw,NA
2022-04-14,pct_trust_who_unw,NA
2021-06-09,pct_trust_govt_unw,NA
2021-06-10,pct_trust_govt_unw,NA
2021-06-11,pct_trust_govt_unw,NA
2021-06-12,pct_trust_govt_unw,NA
2021-06-13,pct_trust_govt_unw,NA
2021-06-14,pct_trust_govt_unw,NA
2021-06-15,pct_trust_govt_unw,NA
2021-06-16,pct_trust_govt_unw,NA
2021-06-17,pct_trust_govt_unw,NA
2021-06-18,pct_trust_govt_unw,NA
2021-06-19,pct_trust_govt_unw,NA
2021-06-20,pct_trust_govt_unw,NA
2021-06-21,pct_trust_govt_unw,NA
2021-06-22,pct_trust_govt_unw,NA
2021-06-23,pct_trust_govt_unw,NA
2021-06-24,pct_trust_govt_unw,NA
2021-06-25,pct_trust_govt_unw,NA
2021-06-26,pct_trust_govt_unw,NA
2021-06-27,pct_trust_govt_unw,NA
2021-06-28,pct_trust_govt_unw,NA
2021-06-29,pct_trust_govt_unw,NA
2021-06-30,pct_trust_govt_unw,NA
2021-07-01,pct_trust_govt_unw,NA
2021-07-02,pct_trust_govt_unw,NA
2021-07-03,pct_trust_govt_unw,NA
2021-07-04,pct_trust_govt_unw,NA
2021-07-05,pct_trust_govt_unw,NA
2021-07-06,pct_trust_govt_unw,NA
2021-07-07,pct_trust_govt_unw,NA
2021-07-08,pct_trust_govt_unw,NA
2021-07-09,pct_trust_govt_unw,NA
2021-07-10,pct_trust_govt_unw,NA
2021-07-11,pct_trust_govt_unw,NA
2021-07-12,pct_trust_govt_unw,NA
2021-07-13,pct_trust_govt_unw,NA
2021-07-14,pct_trust_govt_unw,NA
2021-07-15,pct_trust_govt_unw,NA
2021-07-16,pct_trust_govt_unw,NA
2021-07-17,pct_trust_govt_unw,NA
2021-07-18,pct_trust_govt_unw,NA
2021-07-19,pct_trust_govt_unw,NA
2021-07-20,pct_trust_govt_unw,NA
2021-07-21,pct_trust_govt_unw,NA
2021-07-22,pct_trust_govt_unw,NA
2021-07-23,pct_trust_govt_unw,NA
2021-07-24,pct_trust_govt_unw,NA
2021-07-25,pct_trust_govt_unw,NA
2021-07-26,pct_trust_govt_unw,NA
2021-07-27,pct_trust_govt_unw,NA
2021-07-28,pct_trust_govt_unw,NA
2021-07-29,pct_trust_govt_unw,NA
2021-07-30,pct_trust_govt_unw,NA
2021-07-31,pct_trust_govt_unw,NA
2021-08-01,pct_trust_govt_unw,NA
2021-08-02,pct_trust_govt_unw,NA
2021-08-03,pct_trust_govt_unw,NA
2021-08-04,pct_trust_govt_unw,NA
2021-08-05,pct_trust_govt_unw,NA
2021-08-06,pct_trust_govt_unw,NA
2021-08-07,pct_trust_govt_unw,NA
2021-08-08,pct_trust_govt_unw,NA
2021-08-09,pct_trust_govt_unw,NA
2021-08-10,pct_trust_govt_unw,NA
2021-08-11,pct_trust_govt_unw,NA
2021-08-12,pct_trust_govt_unw,NA
2021-08-13,pct_trust_govt_unw,NA
2021-08-14,pct_trust_govt_unw,NA
2021-08-15,pct_trust_govt_unw,NA
2021-08-16,pct_trust_govt_unw,NA
2021-08-17,pct_trust_govt_unw,NA
2021-08-18,pct_trust_govt_unw,NA
2021-08-19,pct_trust_govt_unw,NA
2021-08-20,pct_trust_govt_unw,NA
2021-08-21,pct_trust_govt_unw,NA
2021-08-22,pct_trust_govt_unw,NA
2021-08-23,pct_trust_govt_unw,NA
2021-08-24,pct_trust_govt_unw,NA
2021-08-25,pct_trust_govt_unw,NA
2021-08-26,pct_trust_govt_unw,NA
2021-08-27,pct_trust_govt_unw,NA
2021-08-28,pct_trust_govt_unw,NA
2021-08-29,pct_trust_govt_unw,NA
2021-08-30,pct_trust_govt_unw,NA
2021-08-31,pct_trust_govt_unw,NA
2021-09-01,pct_trust_govt_unw,NA
2021-09-02,pct_trust_govt_unw,NA
2021-09-03,pct_trust_govt_unw,NA
2021-09-04,pct_trust_govt_unw,NA
2021-09-05,pct_trust_govt_unw,NA
2021-09-06,pct_trust_govt_unw,NA
2021-09-07,pct_trust_govt_unw,NA
2021-09-08,pct_trust_govt_unw,NA
2021-09-09,pct_trust_govt_unw,NA
2021-09-10,pct_trust_govt_unw,NA
2021-09-11,pct_trust_govt_unw,NA
2021-09-12,pct_trust_govt_unw,NA
2021-09-13,pct_trust_govt_unw,NA
2021-09-14,pct_trust_govt_unw,NA
2021-09-15,pct_trust_govt_unw,NA
2021-09-16,pct_trust_govt_unw,NA
2021-09-17,pct_trust_govt_unw,NA
2021-09-18,pct_trust_govt_unw,NA
2021-09-19,pct_trust_govt_unw,NA
2021-09-20,pct_trust_govt_unw,NA
2021-09-21,pct_trust_govt_unw,NA
2021-09-22,pct_trust_govt_unw,NA
2021-09-23,pct_trust_govt_unw,NA
2021-09-24,pct_trust_govt_unw,NA
2021-09-25,pct_trust_govt_unw,NA
2021-09-26,pct_trust_govt_unw,NA
2021-09-27,pct_trust_govt_unw,NA
2021-09-28,pct_trust_govt_unw,NA
2021-09-29,pct_trust_govt_unw,NA
2021-09-30,pct_trust_govt_unw,NA
2021-10-01,pct_trust_govt_unw,NA
2021-10-02,pct_trust_govt_unw,NA
2021-10-03,pct_trust_govt_unw,NA
2021-10-04,pct_trust_govt_unw,NA
2021-10-05,pct_trust_govt_unw,NA
2021-10-06,pct_trust_govt_unw,NA
2021-10-07,pct_trust_govt_unw,NA
2021-10-08,pct_trust_govt_unw,NA
2021-10-09,pct_trust_govt_unw,NA
2021-10-10,pct_trust_govt_unw,NA
2021-10-11,pct_trust_govt_unw,NA
2021-10-12,pct_trust_govt_unw,NA
2021-10-13,pct_trust_govt_unw,NA
2021-10-14,pct_trust_govt_unw,NA
2021-10-15,pct_trust_govt_unw,NA
2021-10-16,pct_trust_govt_unw,NA
2021-10-17,pct_trust_govt_unw,NA
2021-10-18,pct_trust_govt_unw,NA
2021-10-19,pct_trust_govt_unw,NA
2021-10-20,pct_trust_govt_unw,NA
2021-10-21,pct_trust_govt_unw,NA
2021-10-22,pct_trust_govt_unw,NA
2021-10-23,pct_trust_govt_unw,NA
2021-10-24,pct_trust_govt_unw,NA
2021-10-25,pct_trust_govt_unw,NA
2021-10-26,pct_trust_govt_unw,NA
2021-10-27,pct_trust_govt_unw,NA
2021-10-28,pct_trust_govt_unw,NA
2021-10-29,pct_trust_govt_unw,NA
2021-10-30,pct_trust_govt_unw,NA
2021-10-31,pct_trust_govt_unw,NA
2021-11-01,pct_trust_govt_unw,NA
2021-11-02,pct_trust_govt_unw,NA
2021-11-03,pct_trust_govt_unw,NA
2021-11-04,pct_trust_govt_unw,NA
2021-11-05,pct_trust_govt_unw,NA
2021-11-06,pct_trust_govt_unw,NA
2021-11-07,pct_trust_govt_unw,NA
2021-11-08,pct_trust_govt_unw,NA
2021-11-09,pct_trust_govt_unw,NA
2021-11-10,pct_trust_govt_unw,NA
2021-11-11,pct_trust_govt_unw,NA
2021-11-12,pct_trust_govt_unw,NA
2021-11-13,pct_trust_govt_unw,NA
2021-11-14,pct_trust_govt_unw,NA
2021-11-15,pct_trust_govt_unw,NA
2021-11-16,pct_trust_govt_unw,NA
2021-11-17,pct_trust_govt_unw,NA
2021-11-18,pct_trust_govt_unw,NA
2021-11-19,pct_trust_govt_unw,NA
2021-11-20,pct_trust_govt_unw,NA
2021-11-21,pct_trust_govt_unw,NA
2021-11-22,pct_trust_govt_unw,NA
2021-11-23,pct_trust_govt_unw,NA
2021-11-24,pct_trust_govt_unw,NA
2021-11-25,pct_trust_govt_unw,NA
2021-11-26,pct_trust_govt_unw,NA
2021-11-27,pct_trust_govt_unw,NA
2021-11-28,pct_trust_govt_unw,NA
2021-11-29,pct_trust_govt_unw,NA
2021-11-30,pct_trust_govt_unw,NA
2021-12-01,pct_trust_govt_unw,NA
2021-12-02,pct_trust_govt_unw,NA
2021-12-03,pct_trust_govt_unw,NA
2021-12-04,pct_trust_govt_unw,NA
2021-12-05,pct_trust_govt_unw,NA
2021-12-06,pct_trust_govt_unw,NA
2021-12-07,pct_trust_govt_unw,NA
2021-12-08,pct_trust_govt_unw,NA
2021-12-09,pct_trust_govt_unw,NA
2021-12-10,pct_trust_govt_unw,NA
2021-12-11,pct_trust_govt_unw,NA
2021-12-12,pct_trust_govt_unw,NA
2021-12-13,pct_trust_govt_unw,NA
2021-12-14,pct_trust_govt_unw,NA
2021-12-15,pct_trust_govt_unw,NA
2021-12-16,pct_trust_govt_unw,NA
2021-12-17,pct_trust_govt_unw,NA
2021-12-18,pct_trust_govt_unw,NA
2021-12-19,pct_trust_govt_unw,NA
2021-12-20,pct_trust_govt_unw,NA
2021-12-21,pct_trust_govt_unw,NA
2021-12-22,pct_trust_govt_unw,NA
2021-12-23,pct_trust_govt_unw,NA
2021-12-24,pct_trust_govt_unw,NA
2021-12-25,pct_trust_govt_unw,NA
2021-12-26,pct_trust_govt_unw,NA
2021-12-27,pct_trust_govt_unw,NA
2021-12-28,pct_trust_govt_unw,NA
2021-12-29,pct_trust_govt_unw,NA
2021-12-30,pct_trust_govt_unw,NA
2021-12-31,pct_trust_govt_unw,NA
2022-01-01,pct_trust_govt_unw,NA
2022-01-02,pct_trust_govt_unw,NA
2022-01-03,pct_trust_govt_unw,NA
2022-01-04,pct_trust_govt_unw,NA
2022-01-05,pct_trust_govt_unw,NA
2022-01-06,pct_trust_govt_unw,NA
2022-01-07,pct_trust_govt_unw,NA
2022-01-08,pct_trust_govt_unw,NA
2022-01-09,pct_trust_govt_unw,NA
2022-01-10,pct_trust_govt_unw,NA
2022-01-11,pct_trust_govt_unw,NA
2022-01-12,pct_trust_govt_unw,NA
2022-01-13,pct_trust_govt_unw,NA
2022-01-14,pct_trust_govt_unw,NA
2022-01-15,pct_trust_govt_unw,NA
2022-01-16,pct_trust_govt_unw,NA
2022-01-17,pct_trust_govt_unw,NA
2022-01-18,pct_trust_govt_unw,NA
2022-01-19,pct_trust_govt_unw,NA
2022-01-20,pct_trust_govt_unw,NA
2022-01-21,pct_trust_govt_unw,NA
2022-01-22,pct_trust_govt_unw,NA
2022-01-23,pct_trust_govt_unw,NA
2022-01-24,pct_trust_govt_unw,NA
2022-01-25,pct_trust_govt_unw,NA
2022-01-26,pct_trust_govt_unw,NA
2022-01-27,pct_trust_govt_unw,NA
2022-01-28,pct_trust_govt_unw,NA
2022-01-29,pct_trust_govt_unw,NA
2022-01-30,pct_trust_govt_unw,NA
2022-01-31,pct_trust_govt_unw,NA
2022-02-01,pct_trust_govt_unw,NA
2022-02-02,pct_trust_govt_unw,NA
2022-02-03,pct_trust_govt_unw,NA
2022-02-04,pct_trust_govt_unw,NA
2022-02-05,pct_trust_govt_unw,NA
2022-02-06,pct_trust_govt_unw,NA
2022-02-07,pct_trust_govt_unw,NA
2022-02-08,pct_trust_govt_unw,NA
2022-02-09,pct_trust_govt_unw,NA
2022-02-10,pct_trust_govt_unw,NA
2022-02-11,pct_trust_govt_unw,NA
2022-02-12,pct_trust_govt_unw,NA
2022-02-13,pct_trust_govt_unw,NA
2022-02-14,pct_trust_govt_unw,NA
2022-02-15,pct_trust_govt_unw,NA
2022-02-16,pct_trust_govt_unw,NA
2022-02-17,pct_trust_govt_unw,NA
2022-02-18,pct_trust_govt_unw,NA
2022-02-19,pct_trust_govt_unw,NA
2022-02-20,pct_trust_govt_unw,NA
2022-02-21,pct_trust_govt_unw,NA
2022-02-22,pct_trust_govt_unw,NA
2022-02-23,pct_trust_govt_unw,NA
2022-02-24,pct_trust_govt_unw,NA
2022-02-25,pct_trust_govt_unw,NA
2022-02-26,pct_trust_govt_unw,NA
2022-02-27,pct_trust_govt_unw,NA
2022-02-28,pct_trust_govt_unw,NA
2022-03-01,pct_trust_govt_unw,NA
2022-03-02,pct_trust_govt_unw,NA
2022-03-03,pct_trust_govt_unw,NA
2022-03-04,pct_trust_govt_unw,NA
2022-03-05,pct_trust_govt_unw,NA
2022-03-06,pct_trust_govt_unw,NA
2022-03-07,pct_trust_govt_unw,NA
2022-03-08,pct_trust_govt_unw,NA
2022-03-09,pct_trust_govt_unw,NA
2022-03-10,pct_trust_govt_unw,NA
2022-03-11,pct_trust_govt_unw,NA
2022-03-12,pct_trust_govt_unw,NA
2022-03-13,pct_trust_govt_unw,NA
2022-03-14,pct_trust_govt_unw,NA
2022-03-15,pct_trust_govt_unw,NA
2022-03-16,pct_trust_govt_unw,NA
2022-03-17,pct_trust_govt_unw,NA
2022-03-18,pct_trust_govt_unw,NA
2022-03-19,pct_trust_govt_unw,NA
2022-03-20,pct_trust_govt_unw,NA
2022-03-21,pct_trust_govt_unw,NA
2022-03-22,pct_trust_govt_unw,NA
2022-03-23,pct_trust_govt_unw,NA
2022-03-24,pct_trust_govt_unw,NA
2022-03-25,pct_trust_govt_unw,NA
2022-03-26,pct_trust_govt_unw,NA
2022-03-27,pct_trust_govt_unw,NA
2022-03-28,pct_trust_govt_unw,NA
2022-03-29,pct_trust_govt_unw,NA
2022-03-30,pct_trust_govt_unw,NA
2022-03-31,pct_trust_govt_unw,NA
2022-04-01,pct_trust_govt_unw,NA
2022-04-02,pct_trust_govt_unw,NA
2022-04-03,pct_trust_govt_unw,NA
2022-04-04,pct_trust_govt_unw,NA
2022-04-05,pct_trust_govt_unw,NA
2022-04-06,pct_trust_govt_unw,NA
2022-04-07,pct_trust_govt_unw,NA
2022-04-08,pct_trust_govt_unw,NA
2022-04-09,pct_trust_govt_unw,NA
2022-04-10,pct_trust_govt_unw,NA
2022-04-11,pct_trust_govt_unw,NA
2022-04-12,pct_trust_govt_unw,NA
2022-04-13,pct_trust_govt_unw,NA
2022-04-14,pct_trust_govt_unw,NA
2021-06-09,pct_trust_politicians_unw,NA
2021-06-10,pct_trust_politicians_unw,NA
2021-06-11,pct_trust_politicians_unw,NA
2021-06-12,pct_trust_politicians_unw,NA
2021-06-13,pct_trust_politicians_unw,NA
2021-06-14,pct_trust_politicians_unw,NA
2021-06-15,pct_trust_politicians_unw,NA
2021-06-16,pct_trust_politicians_unw,NA
2021-06-17,pct_trust_politicians_unw,NA
2021-06-18,pct_trust_politicians_unw,NA
2021-06-19,pct_trust_politicians_unw,NA
2021-06-20,pct_trust_politicians_unw,NA
2021-06-21,pct_trust_politicians_unw,NA
2021-06-22,pct_trust_politicians_unw,NA
2021-06-23,pct_trust_politicians_unw,NA
2021-06-24,pct_trust_politicians_unw,NA
2021-06-25,pct_trust_politicians_unw,NA
2021-06-26,pct_trust_politicians_unw,NA
2021-06-27,pct_trust_politicians_unw,NA
2021-06-28,pct_trust_politicians_unw,NA
2021-06-29,pct_trust_politicians_unw,NA
2021-06-30,pct_trust_politicians_unw,NA
2021-07-01,pct_trust_politicians_unw,NA
2021-07-02,pct_trust_politicians_unw,NA
2021-07-03,pct_trust_politicians_unw,NA
2021-07-04,pct_trust_politicians_unw,NA
2021-07-05,pct_trust_politicians_unw,NA
2021-07-06,pct_trust_politicians_unw,NA
2021-07-07,pct_trust_politicians_unw,NA
2021-07-08,pct_trust_politicians_unw,NA
2021-07-09,pct_trust_politicians_unw,NA
2021-07-10,pct_trust_politicians_unw,NA
2021-07-11,pct_trust_politicians_unw,NA
2021-07-12,pct_trust_politicians_unw,NA
2021-07-13,pct_trust_politicians_unw,NA
2021-07-14,pct_trust_politicians_unw,NA
2021-07-15,pct_trust_politicians_unw,NA
2021-07-16,pct_trust_politicians_unw,NA
2021-07-17,pct_trust_politicians_unw,NA
2021-07-18,pct_trust_politicians_unw,NA
2021-07-19,pct_trust_politicians_unw,NA
2021-07-20,pct_trust_politicians_unw,NA
2021-07-21,pct_trust_politicians_unw,NA
2021-07-22,pct_trust_politicians_unw,NA
2021-07-23,pct_trust_politicians_unw,NA
2021-07-24,pct_trust_politicians_unw,NA
2021-07-25,pct_trust_politicians_unw,NA
2021-07-26,pct_trust_politicians_unw,NA
2021-07-27,pct_trust_politicians_unw,NA
2021-07-28,pct_trust_politicians_unw,NA
2021-07-29,pct_trust_politicians_unw,NA
2021-07-30,pct_trust_politicians_unw,NA
2021-07-31,pct_trust_politicians_unw,NA
2021-08-01,pct_trust_politicians_unw,NA
2021-08-02,pct_trust_politicians_unw,NA
2021-08-03,pct_trust_politicians_unw,NA
2021-08-04,pct_trust_politicians_unw,NA
2021-08-05,pct_trust_politicians_unw,NA
2021-08-06,pct_trust_politicians_unw,NA
2021-08-07,pct_trust_politicians_unw,NA
2021-08-08,pct_trust_politicians_unw,NA
2021-08-09,pct_trust_politicians_unw,NA
2021-08-10,pct_trust_politicians_unw,NA
2021-08-11,pct_trust_politicians_unw,NA
2021-08-12,pct_trust_politicians_unw,NA
2021-08-13,pct_trust_politicians_unw,NA
2021-08-14,pct_trust_politicians_unw,NA
2021-08-15,pct_trust_politicians_unw,NA
2021-08-16,pct_trust_politicians_unw,NA
2021-08-17,pct_trust_politicians_unw,NA
2021-08-18,pct_trust_politicians_unw,NA
2021-08-19,pct_trust_politicians_unw,NA
2021-08-20,pct_trust_politicians_unw,NA
2021-08-21,pct_trust_politicians_unw,NA
2021-08-22,pct_trust_politicians_unw,NA
2021-08-23,pct_trust_politicians_unw,NA
2021-08-24,pct_trust_politicians_unw,NA
2021-08-25,pct_trust_politicians_unw,NA
2021-08-26,pct_trust_politicians_unw,NA
2021-08-27,pct_trust_politicians_unw,NA
2021-08-28,pct_trust_politicians_unw,NA
2021-08-29,pct_trust_politicians_unw,NA
2021-08-30,pct_trust_politicians_unw,NA
2021-08-31,pct_trust_politicians_unw,NA
2021-09-01,pct_trust_politicians_unw,NA
2021-09-02,pct_trust_politicians_unw,NA
2021-09-03,pct_trust_politicians_unw,NA
2021-09-04,pct_trust_politicians_unw,NA
2021-09-05,pct_trust_politicians_unw,NA
2021-09-06,pct_trust_politicians_unw,NA
2021-09-07,pct_trust_politicians_unw,NA
2021-09-08,pct_trust_politicians_unw,NA
2021-09-09,pct_trust_politicians_unw,NA
2021-09-10,pct_trust_politicians_unw,NA
2021-09-11,pct_trust_politicians_unw,NA
2021-09-12,pct_trust_politicians_unw,NA
2021-09-13,pct_trust_politicians_unw,NA
2021-09-14,pct_trust_politicians_unw,NA
2021-09-15,pct_trust_politicians_unw,NA
2021-09-16,pct_trust_politicians_unw,NA
2021-09-17,pct_trust_politicians_unw,NA
2021-09-18,pct_trust_politicians_unw,NA
2021-09-19,pct_trust_politicians_unw,NA
2021-09-20,pct_trust_politicians_unw,NA
2021-09-21,pct_trust_politicians_unw,NA
2021-09-22,pct_trust_politicians_unw,NA
2021-09-23,pct_trust_politicians_unw,NA
2021-09-24,pct_trust_politicians_unw,NA
2021-09-25,pct_trust_politicians_unw,NA
2021-09-26,pct_trust_politicians_unw,NA
2021-09-27,pct_trust_politicians_unw,NA
2021-09-28,pct_trust_politicians_unw,NA
2021-09-29,pct_trust_politicians_unw,NA
2021-09-30,pct_trust_politicians_unw,NA
2021-10-01,pct_trust_politicians_unw,NA
2021-10-02,pct_trust_politicians_unw,NA
2021-10-03,pct_trust_politicians_unw,NA
2021-10-04,pct_trust_politicians_unw,NA
2021-10-05,pct_trust_politicians_unw,NA
2021-10-06,pct_trust_politicians_unw,NA
2021-10-07,pct_trust_politicians_unw,NA
2021-10-08,pct_trust_politicians_unw,NA
2021-10-09,pct_trust_politicians_unw,NA
2021-10-10,pct_trust_politicians_unw,NA
2021-10-11,pct_trust_politicians_unw,NA
2021-10-12,pct_trust_politicians_unw,NA
2021-10-13,pct_trust_politicians_unw,NA
2021-10-14,pct_trust_politicians_unw,NA
2021-10-15,pct_trust_politicians_unw,NA
2021-10-16,pct_trust_politicians_unw,NA
2021-10-17,pct_trust_politicians_unw,NA
2021-10-18,pct_trust_politicians_unw,NA
2021-10-19,pct_trust_politicians_unw,NA
2021-10-20,pct_trust_politicians_unw,NA
2021-10-21,pct_trust_politicians_unw,NA
2021-10-22,pct_trust_politicians_unw,NA
2021-10-23,pct_trust_politicians_unw,NA
2021-10-24,pct_trust_politicians_unw,NA
2021-10-25,pct_trust_politicians_unw,NA
2021-10-26,pct_trust_politicians_unw,NA
2021-10-27,pct_trust_politicians_unw,NA
2021-10-28,pct_trust_politicians_unw,NA
2021-10-29,pct_trust_politicians_unw,NA
2021-10-30,pct_trust_politicians_unw,NA
2021-10-31,pct_trust_politicians_unw,NA
2021-11-01,pct_trust_politicians_unw,NA
2021-11-02,pct_trust_politicians_unw,NA
2021-11-03,pct_trust_politicians_unw,NA
2021-11-04,pct_trust_politicians_unw,NA
2021-11-05,pct_trust_politicians_unw,NA
2021-11-06,pct_trust_politicians_unw,NA
2021-11-07,pct_trust_politicians_unw,NA
2021-11-08,pct_trust_politicians_unw,NA
2021-11-09,pct_trust_politicians_unw,NA
2021-11-10,pct_trust_politicians_unw,NA
2021-11-11,pct_trust_politicians_unw,NA
2021-11-12,pct_trust_politicians_unw,NA
2021-11-13,pct_trust_politicians_unw,NA
2021-11-14,pct_trust_politicians_unw,NA
2021-11-15,pct_trust_politicians_unw,NA
2021-11-16,pct_trust_politicians_unw,NA
2021-11-17,pct_trust_politicians_unw,NA
2021-11-18,pct_trust_politicians_unw,NA
2021-11-19,pct_trust_politicians_unw,NA
2021-11-20,pct_trust_politicians_unw,NA
2021-11-21,pct_trust_politicians_unw,NA
2021-11-22,pct_trust_politicians_unw,NA
2021-11-23,pct_trust_politicians_unw,NA
2021-11-24,pct_trust_politicians_unw,NA
2021-11-25,pct_trust_politicians_unw,NA
2021-11-26,pct_trust_politicians_unw,NA
2021-11-27,pct_trust_politicians_unw,NA
2021-11-28,pct_trust_politicians_unw,NA
2021-11-29,pct_trust_politicians_unw,NA
2021-11-30,pct_trust_politicians_unw,NA
2021-12-01,pct_trust_politicians_unw,NA
2021-12-02,pct_trust_politicians_unw,NA
2021-12-03,pct_trust_politicians_unw,NA
2021-12-04,pct_trust_politicians_unw,NA
2021-12-05,pct_trust_politicians_unw,NA
2021-12-06,pct_trust_politicians_unw,NA
2021-12-07,pct_trust_politicians_unw,NA
2021-12-08,pct_trust_politicians_unw,NA
2021-12-09,pct_trust_politicians_unw,NA
2021-12-10,pct_trust_politicians_unw,NA
2021-12-11,pct_trust_politicians_unw,NA
2021-12-12,pct_trust_politicians_unw,NA
2021-12-13,pct_trust_politicians_unw,NA
2021-12-14,pct_trust_politicians_unw,NA
2021-12-15,pct_trust_politicians_unw,NA
2021-12-16,pct_trust_politicians_unw,NA
2021-12-17,pct_trust_politicians_unw,NA
2021-12-18,pct_trust_politicians_unw,NA
2021-12-19,pct_trust_politicians_unw,NA
