date,name,std_error
2021-06-30,pct_trust_politicians,NA
2021-07-01,pct_trust_politicians,NA
2021-07-02,pct_trust_politicians,NA
2021-07-03,pct_trust_politicians,NA
2021-07-04,pct_trust_politicians,NA
2021-07-05,pct_trust_politicians,NA
2021-07-06,pct_trust_politicians,NA
2021-07-07,pct_trust_politicians,NA
2021-07-08,pct_trust_politicians,NA
2021-07-09,pct_trust_politicians,NA
2021-07-10,pct_trust_politicians,NA
2021-07-11,pct_trust_politicians,NA
2021-07-12,pct_trust_politicians,NA
2021-07-13,pct_trust_politicians,NA
2021-07-14,pct_trust_politicians,NA
2021-07-15,pct_trust_politicians,NA
2021-07-16,pct_trust_politicians,NA
2021-07-17,pct_trust_politicians,NA
2021-07-18,pct_trust_politicians,NA
2021-07-19,pct_trust_politicians,NA
2021-07-20,pct_trust_politicians,NA
2021-07-21,pct_trust_politicians,NA
2021-07-22,pct_trust_politicians,NA
2021-07-23,pct_trust_politicians,NA
2021-07-24,pct_trust_politicians,NA
2021-07-25,pct_trust_politicians,NA
2021-07-26,pct_trust_politicians,NA
2021-07-27,pct_trust_politicians,NA
2021-07-28,pct_trust_politicians,NA
2021-07-29,pct_trust_politicians,NA
2021-07-30,pct_trust_politicians,NA
2021-07-31,pct_trust_politicians,NA
2021-08-01,pct_trust_politicians,NA
2021-08-02,pct_trust_politicians,NA
2021-08-03,pct_trust_politicians,NA
2021-08-04,pct_trust_politicians,NA
2021-08-05,pct_trust_politicians,NA
2021-08-06,pct_trust_politicians,NA
2021-08-07,pct_trust_politicians,NA
2021-08-08,pct_trust_politicians,NA
2021-08-09,pct_trust_politicians,NA
2021-08-10,pct_trust_politicians,NA
2021-08-11,pct_trust_politicians,NA
2021-08-12,pct_trust_politicians,NA
2021-08-13,pct_trust_politicians,NA
2021-08-14,pct_trust_politicians,NA
2021-08-15,pct_trust_politicians,NA
2021-08-16,pct_trust_politicians,NA
2021-08-17,pct_trust_politicians,NA
2021-08-18,pct_trust_politicians,NA
2021-08-19,pct_trust_politicians,NA
2021-08-20,pct_trust_politicians,NA
2021-08-21,pct_trust_politicians,NA
2021-08-22,pct_trust_politicians,NA
2021-08-23,pct_trust_politicians,NA
2021-08-24,pct_trust_politicians,NA
2021-08-25,pct_trust_politicians,NA
2021-08-26,pct_trust_politicians,NA
2021-08-27,pct_trust_politicians,NA
2021-08-28,pct_trust_politicians,NA
2021-08-29,pct_trust_politicians,NA
2021-08-30,pct_trust_politicians,NA
2021-08-31,pct_trust_politicians,NA
2021-09-01,pct_trust_politicians,NA
2021-09-02,pct_trust_politicians,NA
2021-09-03,pct_trust_politicians,NA
2021-09-04,pct_trust_politicians,NA
2021-09-05,pct_trust_politicians,NA
2021-09-06,pct_trust_politicians,NA
2021-09-07,pct_trust_politicians,NA
2021-09-08,pct_trust_politicians,NA
2021-09-09,pct_trust_politicians,NA
2021-09-10,pct_trust_politicians,NA
2021-09-11,pct_trust_politicians,NA
2021-09-12,pct_trust_politicians,NA
2021-09-13,pct_trust_politicians,NA
2021-09-14,pct_trust_politicians,NA
2021-09-15,pct_trust_politicians,NA
2021-09-16,pct_trust_politicians,NA
2021-09-17,pct_trust_politicians,NA
2021-09-18,pct_trust_politicians,NA
2021-09-19,pct_trust_politicians,NA
2021-09-20,pct_trust_politicians,NA
2021-09-21,pct_trust_politicians,NA
2021-09-22,pct_trust_politicians,NA
2021-09-23,pct_trust_politicians,NA
2021-09-24,pct_trust_politicians,NA
2021-09-25,pct_trust_politicians,NA
2021-09-26,pct_trust_politicians,NA
2021-09-27,pct_trust_politicians,NA
2021-09-28,pct_trust_politicians,NA
2021-09-29,pct_trust_politicians,NA
2021-09-30,pct_trust_politicians,NA
2021-10-01,pct_trust_politicians,NA
2021-10-02,pct_trust_politicians,NA
2021-10-03,pct_trust_politicians,NA
2021-10-04,pct_trust_politicians,NA
2021-10-05,pct_trust_politicians,NA
2021-10-06,pct_trust_politicians,NA
2021-10-07,pct_trust_politicians,NA
2021-10-08,pct_trust_politicians,NA
2021-10-09,pct_trust_politicians,NA
2021-10-10,pct_trust_politicians,NA
2021-10-11,pct_trust_politicians,NA
2021-10-12,pct_trust_politicians,NA
2021-10-13,pct_trust_politicians,NA
2021-10-14,pct_trust_politicians,NA
2021-10-15,pct_trust_politicians,NA
2021-10-16,pct_trust_politicians,NA
2021-10-17,pct_trust_politicians,NA
2021-10-18,pct_trust_politicians,NA
2021-10-19,pct_trust_politicians,NA
2021-10-20,pct_trust_politicians,NA
2021-10-21,pct_trust_politicians,NA
2021-10-22,pct_trust_politicians,NA
2021-10-23,pct_trust_politicians,NA
2021-10-24,pct_trust_politicians,NA
2021-10-25,pct_trust_politicians,NA
2021-10-26,pct_trust_politicians,NA
2021-10-27,pct_trust_politicians,NA
2021-10-28,pct_trust_politicians,NA
2021-10-29,pct_trust_politicians,NA
2021-10-30,pct_trust_politicians,NA
2021-10-31,pct_trust_politicians,NA
2021-11-01,pct_trust_politicians,NA
2021-11-02,pct_trust_politicians,NA
2021-11-03,pct_trust_politicians,NA
2021-11-04,pct_trust_politicians,NA
2021-11-05,pct_trust_politicians,NA
2021-11-06,pct_trust_politicians,NA
2021-11-07,pct_trust_politicians,NA
2021-11-08,pct_trust_politicians,NA
2021-11-09,pct_trust_politicians,NA
2021-11-10,pct_trust_politicians,NA
2021-11-11,pct_trust_politicians,NA
2021-11-12,pct_trust_politicians,NA
2021-11-13,pct_trust_politicians,NA
2021-11-14,pct_trust_politicians,NA
2021-11-15,pct_trust_politicians,NA
2021-11-16,pct_trust_politicians,NA
2021-11-17,pct_trust_politicians,NA
2021-11-18,pct_trust_politicians,NA
2021-11-19,pct_trust_politicians,NA
2021-11-20,pct_trust_politicians,NA
2021-11-21,pct_trust_politicians,NA
2021-11-22,pct_trust_politicians,NA
2021-11-23,pct_trust_politicians,NA
2021-11-24,pct_trust_politicians,NA
2021-11-25,pct_trust_politicians,NA
2021-11-26,pct_trust_politicians,NA
2021-11-27,pct_trust_politicians,NA
2021-11-28,pct_trust_politicians,NA
2021-11-29,pct_trust_politicians,NA
2021-11-30,pct_trust_politicians,NA
2021-12-01,pct_trust_politicians,NA
2021-12-02,pct_trust_politicians,NA
2021-12-03,pct_trust_politicians,NA
2021-12-04,pct_trust_politicians,NA
2021-12-05,pct_trust_politicians,NA
2021-12-06,pct_trust_politicians,NA
2021-12-07,pct_trust_politicians,NA
2021-12-08,pct_trust_politicians,NA
2021-12-09,pct_trust_politicians,NA
2021-12-10,pct_trust_politicians,NA
2021-12-11,pct_trust_politicians,NA
2021-12-12,pct_trust_politicians,NA
2021-12-13,pct_trust_politicians,NA
2021-12-14,pct_trust_politicians,NA
2021-12-15,pct_trust_politicians,NA
2021-12-16,pct_trust_politicians,NA
2021-12-17,pct_trust_politicians,NA
2021-12-18,pct_trust_politicians,NA
2021-12-19,pct_trust_politicians,NA
2021-12-20,pct_trust_politicians,NA
2021-12-21,pct_trust_politicians,NA
2021-12-22,pct_trust_politicians,NA
2021-12-23,pct_trust_politicians,NA
2021-12-24,pct_trust_politicians,NA
2021-12-25,pct_trust_politicians,NA
2021-12-26,pct_trust_politicians,NA
2021-12-27,pct_trust_politicians,NA
2021-12-28,pct_trust_politicians,NA
2021-12-29,pct_trust_politicians,NA
2021-12-30,pct_trust_politicians,NA
2021-12-31,pct_trust_politicians,NA
2022-01-01,pct_trust_politicians,NA
2022-01-02,pct_trust_politicians,NA
2022-01-03,pct_trust_politicians,NA
2022-01-04,pct_trust_politicians,NA
2022-01-05,pct_trust_politicians,NA
2022-01-06,pct_trust_politicians,NA
2022-01-07,pct_trust_politicians,NA
2022-01-08,pct_trust_politicians,NA
2022-01-09,pct_trust_politicians,NA
2022-01-10,pct_trust_politicians,NA
2022-01-11,pct_trust_politicians,NA
2022-01-12,pct_trust_politicians,NA
2022-01-13,pct_trust_politicians,NA
2022-01-14,pct_trust_politicians,NA
2022-01-15,pct_trust_politicians,NA
2022-01-16,pct_trust_politicians,NA
2022-01-17,pct_trust_politicians,NA
2022-01-18,pct_trust_politicians,NA
2022-01-19,pct_trust_politicians,NA
2022-01-20,pct_trust_politicians,NA
2022-01-21,pct_trust_politicians,NA
2022-01-22,pct_trust_politicians,NA
2022-01-23,pct_trust_politicians,NA
2022-01-24,pct_trust_politicians,NA
2022-01-25,pct_trust_politicians,NA
2022-01-26,pct_trust_politicians,NA
2022-01-27,pct_trust_politicians,NA
2022-01-28,pct_trust_politicians,NA
2022-01-29,pct_trust_politicians,NA
2022-01-30,pct_trust_politicians,NA
2022-01-31,pct_trust_politicians,NA
2022-02-01,pct_trust_politicians,NA
2022-02-02,pct_trust_politicians,NA
2022-02-03,pct_trust_politicians,NA
2022-02-04,pct_trust_politicians,NA
2022-02-05,pct_trust_politicians,NA
2022-02-06,pct_trust_politicians,NA
2022-02-07,pct_trust_politicians,NA
2022-02-08,pct_trust_politicians,NA
2022-02-09,pct_trust_politicians,NA
2022-02-10,pct_trust_politicians,NA
2022-02-11,pct_trust_politicians,NA
2022-02-12,pct_trust_politicians,NA
2022-02-13,pct_trust_politicians,NA
2022-02-14,pct_trust_politicians,NA
2022-02-15,pct_trust_politicians,NA
2022-02-16,pct_trust_politicians,NA
2022-02-17,pct_trust_politicians,NA
2022-02-18,pct_trust_politicians,NA
2022-02-19,pct_trust_politicians,NA
2022-02-20,pct_trust_politicians,NA
2022-02-21,pct_trust_politicians,NA
2022-02-22,pct_trust_politicians,NA
2022-02-23,pct_trust_politicians,NA
2022-02-24,pct_trust_politicians,NA
2022-02-25,pct_trust_politicians,NA
2022-02-26,pct_trust_politicians,NA
2022-02-27,pct_trust_politicians,NA
2022-02-28,pct_trust_politicians,NA
2022-03-01,pct_trust_politicians,NA
2022-03-02,pct_trust_politicians,NA
2022-03-03,pct_trust_politicians,NA
2022-03-04,pct_trust_politicians,NA
2022-03-05,pct_trust_politicians,NA
2022-03-06,pct_trust_politicians,NA
2022-03-07,pct_trust_politicians,NA
2022-03-08,pct_trust_politicians,NA
2022-03-09,pct_trust_politicians,NA
2022-03-10,pct_trust_politicians,NA
2022-03-11,pct_trust_politicians,NA
2022-03-12,pct_trust_politicians,NA
2022-03-13,pct_trust_politicians,NA
2022-03-14,pct_trust_politicians,NA
2022-03-15,pct_trust_politicians,NA
2022-03-16,pct_trust_politicians,NA
2022-03-17,pct_trust_politicians,NA
2022-03-18,pct_trust_politicians,NA
2022-03-19,pct_trust_politicians,NA
2022-03-20,pct_trust_politicians,NA
2022-03-21,pct_trust_politicians,NA
2022-03-22,pct_trust_politicians,NA
2022-03-23,pct_trust_politicians,NA
2022-03-24,pct_trust_politicians,NA
2022-03-25,pct_trust_politicians,NA
2022-03-26,pct_trust_politicians,NA
2022-03-27,pct_trust_politicians,NA
2022-03-28,pct_trust_politicians,NA
2022-03-29,pct_trust_politicians,NA
2022-03-30,pct_trust_politicians,NA
2022-03-31,pct_trust_politicians,NA
2022-04-01,pct_trust_politicians,NA
2022-04-02,pct_trust_politicians,NA
2022-04-03,pct_trust_politicians,NA
2022-04-04,pct_trust_politicians,NA
2022-04-05,pct_trust_politicians,NA
2022-04-06,pct_trust_politicians,NA
2022-04-07,pct_trust_politicians,NA
2022-04-08,pct_trust_politicians,NA
2022-04-09,pct_trust_politicians,NA
2022-04-10,pct_trust_politicians,NA
2022-04-11,pct_trust_politicians,NA
2022-04-12,pct_trust_politicians,NA
2022-04-13,pct_trust_politicians,NA
2022-04-14,pct_trust_politicians,NA
2021-06-09,pct_twodoses,0.031436
2021-06-10,pct_twodoses,0.026298
2021-06-11,pct_twodoses,0.041366
2021-06-12,pct_twodoses,0.034675
2021-06-13,pct_twodoses,0.039246
2021-06-14,pct_twodoses,0.033242
2021-06-15,pct_twodoses,0.026728
2021-06-16,pct_twodoses,0.030368
2021-06-17,pct_twodoses,0.036345
2021-06-18,pct_twodoses,0.04117
2021-06-19,pct_twodoses,0.033179
2021-06-20,pct_twodoses,0.031936
2021-06-21,pct_twodoses,0.040713
2021-06-22,pct_twodoses,0.041444
2021-06-23,pct_twodoses,0.033446
2021-06-24,pct_twodoses,0.04207
2021-06-25,pct_twodoses,0.051874
2021-06-26,pct_twodoses,0.043911
2021-06-27,pct_twodoses,0.029604
2021-06-28,pct_twodoses,0.028436
2021-06-29,pct_twodoses,0.028257
2021-06-30,pct_twodoses,0.031466
2021-07-01,pct_twodoses,0.029653
2021-07-02,pct_twodoses,0.028159
2021-07-03,pct_twodoses,0.029539
2021-07-04,pct_twodoses,0.050468
2021-07-05,pct_twodoses,0.029168
2021-07-06,pct_twodoses,0.029601
2021-07-07,pct_twodoses,0.030916
2021-07-08,pct_twodoses,0.02653
2021-07-09,pct_twodoses,0.033331
2021-07-10,pct_twodoses,0.038232
2021-07-11,pct_twodoses,0.028208
2021-07-12,pct_twodoses,0.028141
2021-07-13,pct_twodoses,0.030876
2021-07-14,pct_twodoses,0.031476
2021-07-15,pct_twodoses,0.03116
2021-07-16,pct_twodoses,0.031682
2021-07-17,pct_twodoses,0.031372
2021-07-18,pct_twodoses,0.03405
2021-07-19,pct_twodoses,0.029751
2021-07-20,pct_twodoses,0.028391
2021-07-21,pct_twodoses,0.027727
2021-07-22,pct_twodoses,0.030272
2021-07-23,pct_twodoses,0.029198000000000002
2021-07-24,pct_twodoses,0.03221
2021-07-25,pct_twodoses,0.029672
2021-07-26,pct_twodoses,0.027757
2021-07-27,pct_twodoses,0.030153
2021-07-28,pct_twodoses,0.027656
2021-07-29,pct_twodoses,0.027431
2021-07-30,pct_twodoses,0.031096
2021-07-31,pct_twodoses,0.031922
2021-08-01,pct_twodoses,0.028106
2021-08-02,pct_twodoses,0.028008
2021-08-03,pct_twodoses,0.028462
2021-08-04,pct_twodoses,0.027018
2021-08-05,pct_twodoses,0.029328
2021-08-06,pct_twodoses,0.027398
2021-08-07,pct_twodoses,0.030611
2021-08-08,pct_twodoses,0.027619
2021-08-09,pct_twodoses,0.029667
2021-08-10,pct_twodoses,0.027674
2021-08-11,pct_twodoses,0.029023
2021-08-12,pct_twodoses,0.029977
2021-08-13,pct_twodoses,0.029441
2021-08-14,pct_twodoses,0.028107
2021-08-15,pct_twodoses,0.030594
2021-08-16,pct_twodoses,0.02649
2021-08-17,pct_twodoses,0.02715
2021-08-18,pct_twodoses,0.034645
2021-08-19,pct_twodoses,0.023625
2021-08-20,pct_twodoses,0.026467
2021-08-21,pct_twodoses,0.026046
2021-08-22,pct_twodoses,0.029696
2021-08-23,pct_twodoses,0.027338
2021-08-24,pct_twodoses,0.028687
2021-08-25,pct_twodoses,0.026626
2021-08-26,pct_twodoses,0.028255
2021-08-27,pct_twodoses,0.02684
2021-08-28,pct_twodoses,0.033975
2021-08-29,pct_twodoses,0.02599
2021-08-30,pct_twodoses,0.029001
2021-08-31,pct_twodoses,0.022978
2021-09-01,pct_twodoses,0.02144
2021-09-02,pct_twodoses,0.021606
2021-09-03,pct_twodoses,0.0317
2021-09-04,pct_twodoses,0.025384
2021-09-05,pct_twodoses,0.024875
2021-09-06,pct_twodoses,0.024054
2021-09-07,pct_twodoses,0.022515
2021-09-08,pct_twodoses,0.02426
2021-09-09,pct_twodoses,0.026032
2021-09-10,pct_twodoses,0.026949
2021-09-11,pct_twodoses,0.019394
2021-09-12,pct_twodoses,0.031326
2021-09-13,pct_twodoses,0.022554
2021-09-14,pct_twodoses,0.027011
2021-09-15,pct_twodoses,0.024099
2021-09-16,pct_twodoses,0.023435
2021-09-17,pct_twodoses,0.027786
2021-09-18,pct_twodoses,0.020188
2021-09-19,pct_twodoses,0.027505
2021-09-20,pct_twodoses,0.028781
2021-09-21,pct_twodoses,0.071462
2021-09-22,pct_twodoses,0.030163
2021-09-23,pct_twodoses,0.019701
2021-09-24,pct_twodoses,0.034285
2021-09-25,pct_twodoses,0.019103
2021-09-26,pct_twodoses,0.018111
2021-09-27,pct_twodoses,0.015267
2021-09-28,pct_twodoses,0.018561
2021-09-29,pct_twodoses,0.03162
2021-09-30,pct_twodoses,0.022973
2021-10-01,pct_twodoses,0.015628
2021-10-02,pct_twodoses,0.019396
2021-10-03,pct_twodoses,0.01661
2021-10-04,pct_twodoses,0.010682
2021-10-05,pct_twodoses,0.023596
2021-10-06,pct_twodoses,0.010261
2021-10-07,pct_twodoses,0.018017
2021-10-08,pct_twodoses,0.019049
2021-10-09,pct_twodoses,0.013452
2021-10-10,pct_twodoses,0.019325
2021-10-11,pct_twodoses,0.023281
2021-10-12,pct_twodoses,0.017346
2021-10-13,pct_twodoses,0.026295
2021-10-14,pct_twodoses,0.022054
2021-10-15,pct_twodoses,0.013718
2021-10-16,pct_twodoses,0.015782
2021-10-17,pct_twodoses,0.026967
2021-10-18,pct_twodoses,0.025634
2021-10-19,pct_twodoses,0.017262
2021-10-20,pct_twodoses,0.010184
2021-10-21,pct_twodoses,0.014345
2021-10-22,pct_twodoses,0.029043
2021-10-23,pct_twodoses,0.013532
2021-10-24,pct_twodoses,0.022401
2021-10-25,pct_twodoses,0.029905
2021-10-26,pct_twodoses,0.02691
2021-10-27,pct_twodoses,0.011462
2021-10-28,pct_twodoses,0.021643
2021-10-29,pct_twodoses,0.010752
2021-10-30,pct_twodoses,0.019902
2021-10-31,pct_twodoses,0.023926
2021-11-01,pct_twodoses,0.021728
2021-11-02,pct_twodoses,0.013845
2021-11-03,pct_twodoses,0.016116
2021-11-04,pct_twodoses,0.019955
2021-11-05,pct_twodoses,0.008563
2021-11-06,pct_twodoses,0.015297
2021-11-07,pct_twodoses,0.016966
2021-11-08,pct_twodoses,0.013606
2021-11-09,pct_twodoses,0.024847
2021-11-10,pct_twodoses,0.005651
2021-11-11,pct_twodoses,0.012942
2021-11-12,pct_twodoses,0.019919
2021-11-13,pct_twodoses,0.01033
2021-11-14,pct_twodoses,0.015988
2021-11-15,pct_twodoses,0.011269
2021-11-16,pct_twodoses,0.008943
2021-11-17,pct_twodoses,0.015531
2021-11-18,pct_twodoses,0.008462
2021-11-19,pct_twodoses,0.020066
2021-11-20,pct_twodoses,0.018624
2021-11-21,pct_twodoses,0.011449
2021-11-22,pct_twodoses,0.013385
2021-11-23,pct_twodoses,0.011189
2021-11-24,pct_twodoses,0.010567
2021-11-25,pct_twodoses,0.019924
2021-11-26,pct_twodoses,0.009406
2021-11-27,pct_twodoses,0.0107
2021-11-28,pct_twodoses,0.016209
2021-11-29,pct_twodoses,0.01665
2021-11-30,pct_twodoses,0.009682
2021-12-01,pct_twodoses,0.016129
2021-12-02,pct_twodoses,0.018808
2021-12-03,pct_twodoses,0.012665
2021-12-04,pct_twodoses,0.012443
2021-12-05,pct_twodoses,0.012566
2021-12-06,pct_twodoses,0.005535
2021-12-07,pct_twodoses,0.01007
2021-12-08,pct_twodoses,0.021297
2021-12-09,pct_twodoses,0.03765
2021-12-10,pct_twodoses,0.021012
2021-12-11,pct_twodoses,0.018815
2021-12-12,pct_twodoses,0.009696
2021-12-13,pct_twodoses,0.024161
2021-12-14,pct_twodoses,0.006668
2021-12-15,pct_twodoses,0.007087
2021-12-16,pct_twodoses,0.008201
2021-12-17,pct_twodoses,0.008259
2021-12-18,pct_twodoses,0.01215
2021-12-19,pct_twodoses,0.011245
2021-12-20,pct_twodoses,0.029042
2021-12-21,pct_twodoses,0.011747
2021-12-22,pct_twodoses,0.013222
2021-12-23,pct_twodoses,0.008191
2021-12-24,pct_twodoses,0.012862
2021-12-25,pct_twodoses,0.008891
2021-12-26,pct_twodoses,0.013549
2021-12-27,pct_twodoses,0.005369
2021-12-28,pct_twodoses,0.010234
2021-12-29,pct_twodoses,0.008276
2021-12-30,pct_twodoses,0.014076
2021-12-31,pct_twodoses,0.010479
2022-01-01,pct_twodoses,0.008365
2022-01-02,pct_twodoses,0.008859
2022-01-03,pct_twodoses,0.005788
2022-01-04,pct_twodoses,0.009759
2022-01-05,pct_twodoses,0.010935
2022-01-06,pct_twodoses,0.008074
2022-01-07,pct_twodoses,0.005854
2022-01-08,pct_twodoses,0.007905
2022-01-09,pct_twodoses,0.015701
2022-01-10,pct_twodoses,0.007043
2022-01-11,pct_twodoses,0.020443
2022-01-12,pct_twodoses,0.010402
2022-01-13,pct_twodoses,0.009196
2022-01-14,pct_twodoses,0.006792
2022-01-15,pct_twodoses,0.009496
2022-01-16,pct_twodoses,0.045181
2022-01-17,pct_twodoses,0.010248
2022-01-18,pct_twodoses,0.004343
2022-01-19,pct_twodoses,0.020881
2022-01-20,pct_twodoses,0.00459
2022-01-21,pct_twodoses,0.012858
2022-01-22,pct_twodoses,0.011892
2022-01-23,pct_twodoses,0.008718
2022-01-24,pct_twodoses,0.009807
2022-01-25,pct_twodoses,0.028704
2022-01-26,pct_twodoses,0.007146
2022-01-27,pct_twodoses,0.017179
2022-01-28,pct_twodoses,0.009466
2022-01-29,pct_twodoses,0.003906
2022-01-30,pct_twodoses,NA
2022-01-31,pct_twodoses,NA
2022-02-01,pct_twodoses,NA
2022-02-02,pct_twodoses,NA
2022-02-03,pct_twodoses,NA
2022-02-04,pct_twodoses,NA
2022-02-05,pct_twodoses,NA
2022-02-06,pct_twodoses,NA
2022-02-07,pct_twodoses,NA
2022-02-08,pct_twodoses,NA
2022-02-09,pct_twodoses,NA
2022-02-10,pct_twodoses,NA
2022-02-11,pct_twodoses,NA
2022-02-12,pct_twodoses,NA
2022-02-13,pct_twodoses,NA
2022-02-14,pct_twodoses,NA
2022-02-15,pct_twodoses,NA
2022-02-16,pct_twodoses,NA
2022-02-17,pct_twodoses,NA
2022-02-18,pct_twodoses,NA
2022-02-19,pct_twodoses,NA
2022-02-20,pct_twodoses,NA
2022-02-21,pct_twodoses,NA
2022-02-22,pct_twodoses,NA
2022-02-23,pct_twodoses,NA
2022-02-24,pct_twodoses,NA
2022-02-25,pct_twodoses,NA
2022-02-26,pct_twodoses,NA
2022-02-27,pct_twodoses,NA
2022-02-28,pct_twodoses,NA
2022-03-01,pct_twodoses,NA
2022-03-02,pct_twodoses,NA
2022-03-03,pct_twodoses,NA
2022-03-04,pct_twodoses,NA
2022-03-05,pct_twodoses,NA
2022-03-06,pct_twodoses,NA
2022-03-07,pct_twodoses,NA
2022-03-08,pct_twodoses,NA
2022-03-09,pct_twodoses,NA
2022-03-10,pct_twodoses,NA
2022-03-11,pct_twodoses,NA
2022-03-12,pct_twodoses,NA
2022-03-13,pct_twodoses,NA
2022-03-14,pct_twodoses,NA
2022-03-15,pct_twodoses,NA
2022-03-16,pct_twodoses,NA
2022-03-17,pct_twodoses,NA
2022-03-18,pct_twodoses,NA
2022-03-19,pct_twodoses,NA
2022-03-20,pct_twodoses,NA
2022-03-21,pct_twodoses,NA
2022-03-22,pct_twodoses,NA
2022-03-23,pct_twodoses,NA
2022-03-24,pct_twodoses,NA
2022-03-25,pct_twodoses,NA
2022-03-26,pct_twodoses,NA
2022-03-27,pct_twodoses,NA
2022-03-28,pct_twodoses,NA
2022-03-29,pct_twodoses,NA
2022-03-30,pct_twodoses,NA
2022-03-31,pct_twodoses,NA
2022-04-01,pct_twodoses,NA
2022-04-02,pct_twodoses,NA
2022-04-03,pct_twodoses,NA
2022-04-04,pct_twodoses,NA
2022-04-05,pct_twodoses,NA
2022-04-06,pct_twodoses,NA
2022-04-07,pct_twodoses,NA
2022-04-08,pct_twodoses,NA
2022-04-09,pct_twodoses,NA
2022-04-10,pct_twodoses,NA
2022-04-11,pct_twodoses,NA
2022-04-12,pct_twodoses,NA
2022-04-13,pct_twodoses,NA
2022-04-14,pct_twodoses,NA
2021-06-09,pct_concerned_sideeffects,NA
2021-06-10,pct_concerned_sideeffects,NA
2021-06-11,pct_concerned_sideeffects,NA
2021-06-12,pct_concerned_sideeffects,NA
2021-06-13,pct_concerned_sideeffects,NA
2021-06-14,pct_concerned_sideeffects,NA
2021-06-15,pct_concerned_sideeffects,NA
2021-06-16,pct_concerned_sideeffects,NA
2021-06-17,pct_concerned_sideeffects,NA
2021-06-18,pct_concerned_sideeffects,NA
2021-06-19,pct_concerned_sideeffects,NA
2021-06-20,pct_concerned_sideeffects,NA
2021-06-21,pct_concerned_sideeffects,NA
2021-06-22,pct_concerned_sideeffects,NA
2021-06-23,pct_concerned_sideeffects,NA
2021-06-24,pct_concerned_sideeffects,NA
2021-06-25,pct_concerned_sideeffects,NA
2021-06-26,pct_concerned_sideeffects,NA
2021-06-27,pct_concerned_sideeffects,NA
2021-06-28,pct_concerned_sideeffects,NA
2021-06-29,pct_concerned_sideeffects,NA
2021-06-30,pct_concerned_sideeffects,NA
2021-07-01,pct_concerned_sideeffects,NA
2021-07-02,pct_concerned_sideeffects,NA
2021-07-03,pct_concerned_sideeffects,NA
2021-07-04,pct_concerned_sideeffects,NA
2021-07-05,pct_concerned_sideeffects,NA
2021-07-06,pct_concerned_sideeffects,NA
2021-07-07,pct_concerned_sideeffects,NA
2021-07-08,pct_concerned_sideeffects,NA
2021-07-09,pct_concerned_sideeffects,NA
2021-07-10,pct_concerned_sideeffects,NA
2021-07-11,pct_concerned_sideeffects,NA
2021-07-12,pct_concerned_sideeffects,NA
2021-07-13,pct_concerned_sideeffects,NA
2021-07-14,pct_concerned_sideeffects,NA
2021-07-15,pct_concerned_sideeffects,NA
2021-07-16,pct_concerned_sideeffects,NA
2021-07-17,pct_concerned_sideeffects,NA
2021-07-18,pct_concerned_sideeffects,NA
2021-07-19,pct_concerned_sideeffects,NA
2021-07-20,pct_concerned_sideeffects,NA
2021-07-21,pct_concerned_sideeffects,NA
2021-07-22,pct_concerned_sideeffects,NA
2021-07-23,pct_concerned_sideeffects,NA
2021-07-24,pct_concerned_sideeffects,NA
2021-07-25,pct_concerned_sideeffects,NA
2021-07-26,pct_concerned_sideeffects,NA
2021-07-27,pct_concerned_sideeffects,NA
2021-07-28,pct_concerned_sideeffects,NA
2021-07-29,pct_concerned_sideeffects,NA
2021-07-30,pct_concerned_sideeffects,NA
2021-07-31,pct_concerned_sideeffects,NA
2021-08-01,pct_concerned_sideeffects,NA
2021-08-02,pct_concerned_sideeffects,NA
2021-08-03,pct_concerned_sideeffects,NA
2021-08-04,pct_concerned_sideeffects,NA
2021-08-05,pct_concerned_sideeffects,NA
2021-08-06,pct_concerned_sideeffects,NA
2021-08-07,pct_concerned_sideeffects,NA
2021-08-08,pct_concerned_sideeffects,NA
2021-08-09,pct_concerned_sideeffects,NA
2021-08-10,pct_concerned_sideeffects,NA
2021-08-11,pct_concerned_sideeffects,NA
2021-08-12,pct_concerned_sideeffects,NA
2021-08-13,pct_concerned_sideeffects,NA
2021-08-14,pct_concerned_sideeffects,NA
2021-08-15,pct_concerned_sideeffects,NA
2021-08-16,pct_concerned_sideeffects,NA
2021-08-17,pct_concerned_sideeffects,NA
2021-08-18,pct_concerned_sideeffects,NA
2021-08-19,pct_concerned_sideeffects,NA
2021-08-20,pct_concerned_sideeffects,NA
2021-08-21,pct_concerned_sideeffects,NA
2021-08-22,pct_concerned_sideeffects,NA
2021-08-23,pct_concerned_sideeffects,NA
2021-08-24,pct_concerned_sideeffects,NA
2021-08-25,pct_concerned_sideeffects,NA
2021-08-26,pct_concerned_sideeffects,NA
2021-08-27,pct_concerned_sideeffects,NA
2021-08-28,pct_concerned_sideeffects,NA
2021-08-29,pct_concerned_sideeffects,NA
2021-08-30,pct_concerned_sideeffects,NA
2021-08-31,pct_concerned_sideeffects,NA
2021-09-01,pct_concerned_sideeffects,NA
2021-09-02,pct_concerned_sideeffects,NA
2021-09-03,pct_concerned_sideeffects,NA
2021-09-04,pct_concerned_sideeffects,NA
2021-09-05,pct_concerned_sideeffects,NA
2021-09-06,pct_concerned_sideeffects,NA
2021-09-07,pct_concerned_sideeffects,NA
2021-09-08,pct_concerned_sideeffects,NA
2021-09-09,pct_concerned_sideeffects,NA
